Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0000046	80	11	14	129	26	18	40	17	20	66	36	22	33.61	26	41	1.577	0.657	1.304	0.192291169560908	0.586754863747518	0.2285	0.1065	0.15	0.15	TRUE	0.383
FBgn0000047	51	8	3	67	20	9	26	13	4	34	28	11	19.27	14	24	1.652	0.724	1.112	0.266234990974926	0.684276758346489	0.3958	0.1762	0.2474	0.2474	TRUE	0.7265
FBgn0000052	3951	1630	1858	3734	1775	1921	1990	2547	2647	1904	2483	2355	2321.01	2395	2247	0.938	-0.092	-0.587	0.557034771791049	0.872227658457391	0.0209	0.0142	0.0171	0.0171	TRUE	0.2717
FBgn0000053	3162	1292	1471	3922	1888	2087	1593	2019	2096	2000	2641	2558	2151.06	1903	2400	1.262	0.335	2.126	0.0334819817348055	0.220906675045861	0.02	0.0143	0.0174	0.0174	TRUE	0.2623
FBgn0000055	7	0	5	6	1	2	4	0	7	3	1	2	2.93	4	2	0.666	-0.587	-0.455	0.649324407887221	NA	0.1073	1.0885	0.8384	0.8384	TRUE	0.1052
FBgn0000056	8	1	2	8	1	1	4	2	3	4	1	1	2.52	3	2	0.82	-0.287	-0.223	0.823248018542931	NA	0	1.2599	0.799	0.799	TRUE	1.0076
FBgn0000057	1213	442	514	1136	531	588	611	691	732	579	743	721	679.46	678	681	1.003	0.005	0.032	0.974810684502698	0.995377432785077	0.0124	0.0175	0.0152	0.0152	TRUE	0.2161
FBgn0000061	2	1	3	5	2	2	1	2	4	3	3	2	2.44	2	3	1.217	0.283	0.217	0.828230063443859	NA	0	1.3027	0.7808	0.7808	TRUE	0.6326
FBgn0000063	766	213	234	795	306	334	386	333	333	405	428	409	382.48	351	414	1.173	0.23	1.558	0.119127371859451	0.469212848003021	0.0027	0.0211	0.0128	0.0128	TRUE	0.1006
FBgn0000064	14102	5007	5231	15720	6619	7916	7103	7825	7454	8016	9258	9703	8226.27	7461	8992	1.205	0.269	2.31	0.0208870627612239	0.16065722626444	0.0057	0.0132	0.0097	0.0097	TRUE	0.111
FBgn0000071	204	72	84	1130	477	585	103	113	120	576	667	717	382.56	112	653	5.895	2.559	14.822	1.05248306474036e-49	9.37446665764236e-47	0.0086	0.0211	0.0158	0.0158	TRUE	0.1358
FBgn0000075	5	2	2	4	2	1	3	3	3	2	3	1	2.43	3	2	0.719	-0.476	-0.376	0.707265592635737	NA	0	1.3104	0.7184	0.7184	TRUE	0.0727
FBgn0000077	407	125	167	398	153	191	205	195	238	203	214	234	214.89	213	217	1.018	0.026	0.149	0.881598575481267	0.977091264196916	0.0028	0.0275	0.0177	0.0177	TRUE	0.1033
FBgn0000078	161	32	78	58	33	24	81	50	111	30	46	29	57.9	81	35	0.426	-1.231	-3.392	0.000692778154042425	0.0108445958138065	0.0859	0.0672	0.0734	0.0734	TRUE	0.0884
FBgn0000079	763	395	389	263	150	217	384	617	554	134	210	266	360.96	518	203	0.39	-1.358	-5.322	1.02598090059451e-07	4.41469173023927e-06	0.083	0.0216	0.0433	0.0433	TRUE	0.7571
FBgn0000083	10582	3789	4560	10152	4554	5260	5330	5922	6498	5177	6369	6447	5957.03	5917	5998	1.014	0.02	0.146	0.883790294124954	0.977586282659383	0.0122	0.0134	0.0128	0.0128	TRUE	0.1766
FBgn0000084	4215	1961	2274	3754	2039	2293	2123	3065	3240	1914	2852	2811	2667.41	2809	2526	0.899	-0.153	-0.784	0.433037508655953	0.821176301809361	0.0487	0.014	0.0272	0.0272	TRUE	0.5631
FBgn0000092	15	8	8	32	13	13	8	13	11	16	18	16	13.65	11	17	1.664	0.735	1.29	0.197138100147983	0.593412996964545	0	0.2435	0.151	0.151	TRUE	0.4492
FBgn0000094	41	27	11	72	15	19	21	42	16	37	21	23	26.58	26	27	1.077	0.107	0.22	0.825758429429195	0.962195921935616	0.13	0.1313	0.1308	0.1308	TRUE	1.2896
FBgn0000097	6683	2246	2000	6364	2250	2428	3366	3510	2850	3245	3147	2976	3182.33	3242	3123	0.963	-0.054	-0.444	0.656904564079157	0.912088690920195	0.0056	0.0138	0.0103	0.0103	TRUE	0.1341
FBgn0000100	48534	17544	21463	40254	19026	20780	24445	27418	30583	20527	26610	25470	25842.09	27482	24202	0.881	-0.183	-1.308	0.190996708870415	0.584736830128844	0.0151	0.013	0.0141	0.0141	TRUE	0.2165
FBgn0000108	131	47	37	110	45	49	66	73	53	56	63	60	61.87	64	60	0.926	-0.111	-0.394	0.69346503950683	0.925820959273764	0	0.0637	0.0404	0.0404	TRUE	0.1619
FBgn0000109	231	69	105	320	64	85	116	108	150	163	90	104	121.78	125	119	0.972	-0.04	-0.146	0.883718441742561	0.977586282659383	0.058	0.0387	0.0458	0.0458	TRUE	1.2274
FBgn0000114	37	7	8	36	3	7	19	11	11	18	4	9	12.02	14	10	0.784	-0.351	-0.512	0.60848439038598	0.895516860687366	0.2129	0.2748	0.2529	0.2529	TRUE	0.9592
FBgn0000115	1125	332	396	1063	427	534	567	519	564	542	597	655	573.92	550	598	1.083	0.114	0.823	0.410663026485518	0.808526873763597	0.0045	0.0183	0.0121	0.0121	TRUE	0.0866
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.21	409	1007	2.463	1.301	6.194	5.87619157696357e-10	3.73851702685818e-08	0.0503	0.0173	0.0299	0.0299	TRUE	0.302
FBgn0000117	19600	6998	7650	19568	9042	10206	9872	10937	10900	9978	12646	12509	11140.52	10570	11711	1.108	0.148	1.15	0.250141544145756	0.662309968402571	0.0097	0.0131	0.0118	0.0118	TRUE	0.2059
FBgn0000119	1130	437	490	1157	443	505	569	683	698	590	620	619	629.81	650	610	0.941	-0.088	-0.629	0.529362139166534	0.861709948929603	0.0058	0.0178	0.0123	0.0123	TRUE	0.1548
FBgn0000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000121	21	6	5	23	8	6	11	9	7	12	11	7	9.56	9	10	1.11	0.151	0.227	0.820394048527794	0.96099837648123	0	0.3422	0.2103	0.2103	TRUE	0.1597
FBgn0000137	0	1	0	1	0	0	0	2	0	1	0	0	0.35	1	0	0.748	-0.418	-0.11	0.912285322265453	NA	0	9.1253	8.6173	8.6173	TRUE	0.6601
FBgn0000139	1526	416	554	1059	386	469	769	650	789	540	540	575	643.81	736	552	0.748	-0.42	-3.076	0.00209595608156236	0.0268228172679253	0.0039	0.0177	0.0117	0.0117	TRUE	0.1149
FBgn0000140	1850	575	557	1928	742	702	932	899	794	983	1038	860	917.57	875	960	1.096	0.133	0.981	0.326542086759472	0.745198659176688	0.0062	0.0163	0.012	0.012	TRUE	0.0958
FBgn0000146	2607	828	983	3839	1342	1477	1313	1294	1401	1958	1877	1810	1608.78	1336	1882	1.41	0.496	4.53	5.90694324857671e-06	0.000182052399706134	0.001	0.0148	0.0079	0.0079	TRUE	0.0208
FBgn0000147	553	204	274	841	352	367	279	319	390	429	492	450	393.13	329	457	1.395	0.48	2.81	0.0049575023897141	0.0529454122124503	0.0143	0.0209	0.0182	0.0182	TRUE	0.2936
FBgn0000150	13815	5414	6744	16765	8106	8646	6958	8461	9609	8549	11337	10597	9252.07	8343	10161	1.218	0.285	1.819	0.0688654954860867	0.342219850760814	0.0226	0.0132	0.0175	0.0175	TRUE	0.2593
FBgn0000152	769	308	344	900	388	470	387	481	490	459	543	576	489.42	453	526	1.164	0.219	1.336	0.181430948006203	0.572645447870748	0.0141	0.0193	0.0171	0.0171	TRUE	0.2087
FBgn0000153	41	15	28	58	18	21	21	23	40	30	25	26	27.41	28	27	0.988	-0.017	-0.04	0.968242650017793	0.995126443610418	0.0382	0.1277	0.0953	0.0953	TRUE	0.724
FBgn0000157	4	2	0	1	0	0	2	3	0	1	0	0	0.94	2	0	0.19	-2.393	-1.016	0.309433097339914	NA	0	3.3557	2.7479	2.7479	TRUE	0.1304
FBgn0000158	17	3	2	12	6	4	9	5	3	6	8	5	5.92	6	6	1.122	0.166	0.193	0.847318858534925	NA	0	0.5447	0.3637	0.3637	TRUE	1.1296
FBgn0000163	1970	806	675	1785	683	749	992	1260	962	910	955	918	999.53	1071	928	0.867	-0.205	-1.446	0.148145645753363	0.518541651771223	0.0105	0.016	0.0134	0.0134	TRUE	0.2727
FBgn0000166	9	2	1	5	1	0	5	3	1	3	1	0	2.17	3	1	0.461	-1.117	-0.765	0.444360608226458	NA	0	1.4622	1.0225	1.0225	TRUE	0.4597
FBgn0000173	2875	884	1167	3508	1156	1320	1448	1382	1663	1789	1617	1618	1586	1498	1675	1.12	0.163	1.31	0.190114598762324	0.584127265678335	0.0056	0.0148	0.0105	0.0105	TRUE	0.1091
FBgn0000179	31	4	2	28	5	5	16	6	3	14	7	6	8.69	8	9	1.071	0.099	0.122	0.902983314296509	0.980299628757765	0.3354	0.3753	0.3606	0.3606	TRUE	1.2014
FBgn0000180	34	13	20	38	25	23	17	20	28	19	35	28	24.75	22	27	1.249	0.321	0.701	0.483474627835966	0.844721355088109	0.053	0.1401	0.1071	0.1071	TRUE	0.296
FBgn0000181	31481	8485	10339	24391	9151	10572	15856	13260	14732	12438	12799	12958	13673.85	14616	12732	0.871	-0.2	-1.824	0.0682041766211879	0.339762081188434	0.0041	0.0131	0.0086	0.0086	TRUE	0.0803
FBgn0000182	13	3	6	6	4	3	7	5	9	3	6	4	5.35	7	4	0.6	-0.737	-0.83	0.406280306556601	NA	0	0.6009	0.3616	0.3616	TRUE	0.1673
FBgn0000183	5206	1694	1854	5312	1919	2163	2622	2647	2642	2709	2684	2651	2659.19	2637	2681	1.017	0.024	0.25	0.802605463793727	0.955791301948805	0	0.014	0.0064	0.0064	TRUE	0.0012
FBgn0000206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000212	6406	2138	2137	5770	2568	3024	3226	3341	3045	2942	3592	3706	3308.88	3204	3413	1.064	0.09	0.707	0.479536872519154	0.843617405397611	0.0079	0.0138	0.0113	0.0113	TRUE	0.1808
FBgn0000216	0	0	1	0	0	0	0	0	1	0	0	0	0.24	0	0	0.404	-1.309	-0.323	0.74687098887584	NA	0	13.2684	10	10	TRUE	0.5556
FBgn0000221	373	141	177	325	140	152	188	220	252	166	196	186	201.38	220	183	0.832	-0.266	-1.375	0.169153003866927	0.552396903238751	0.0118	0.0285	0.0216	0.0216	TRUE	0.191
FBgn0000227	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809052835605213	NA	0	37.5135	10	10	TRUE	0.1276
FBgn0000228	1670	551	557	1286	572	644	841	861	794	656	800	789	790.17	832	748	0.896	-0.158	-1.164	0.24442933185438	0.655383437871125	0.0061	0.0168	0.0119	0.0119	TRUE	0.1499
FBgn0000229	1979	567	608	2125	556	587	997	886	866	1084	778	719	888.32	916	860	0.941	-0.088	-0.507	0.612412534912267	0.896857439102993	0.0265	0.0164	0.0205	0.0205	TRUE	0.6367
FBgn0000233	8	1	0	2	0	1	4	2	0	1	0	1	1.31	2	1	0.393	-1.347	-0.694	0.48751316005797	NA	0	2.4227	1.8199	1.8199	TRUE	0.2076
FBgn0000239	4797	1636	1763	5140	1838	1934	2416	2557	2512	2621	2571	2370	2507.86	2495	2521	1.011	0.016	0.153	0.878186625827692	0.97567771937723	0.0015	0.0141	0.0076	0.0076	TRUE	0.0327
FBgn0000241	20	5	6	17	11	2	10	8	9	9	15	2	8.82	9	9	0.978	-0.033	-0.043	0.966042823387135	0.995060856114851	0.1329	0.3696	0.3011	0.3011	TRUE	0.1679
FBgn0000244	1070	414	327	800	290	363	539	647	466	408	406	445	485.06	551	420	0.762	-0.391	-2.44	0.0146932554846927	0.123853248683409	0.0119	0.0193	0.0163	0.0163	TRUE	0.23
FBgn0000246	441	93	78	513	98	115	222	145	111	262	137	141	169.7	159	180	1.126	0.171	0.547	0.584171493754822	0.883893082017769	0.1252	0.0314	0.0641	0.0641	TRUE	0.9925
FBgn0000247	5402	2092	1951	4378	1998	2155	2721	3269	2780	2233	2794	2641	2739.75	2923	2556	0.874	-0.194	-1.433	0.151905595635068	0.524741449419029	0.0112	0.014	0.0128	0.0128	TRUE	0.1521
FBgn0000250	5347	1513	1731	4333	1644	2007	2693	2365	2466	2210	2299	2460	2415.5	2508	2323	0.925	-0.113	-0.997	0.318816794299836	0.739089341262527	0.0031	0.0141	0.0088	0.0088	TRUE	0.0521
FBgn0000251	6	4	1	10	2	6	3	6	1	5	3	7	4.32	3	5	1.476	0.562	0.552	0.581250808312195	NA	0	0.7407	0.495	0.495	TRUE	0.2311
FBgn0000253	25850	5761	6387	27409	7096	8424	13020	9003	9101	13977	9925	10325	10891.78	10375	11409	1.1	0.137	0.752	0.451929812935137	0.829056011495837	0.0371	0.0131	0.0238	0.0238	TRUE	0.6099
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.639	3.50282040895794e-06	0.000114284327408749	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0000257	1281	519	578	1215	617	676	645	811	824	620	863	829	765.16	760	771	1.013	0.019	0.112	0.910727011761186	0.980588903088722	0.024	0.017	0.0199	0.0199	TRUE	0.3672
FBgn0000259	5825	1163	1316	5120	1304	1527	2934	1818	1875	2611	1824	1872	2155.48	2209	2102	0.951	-0.072	-0.351	0.725887696975916	0.933391262358026	0.051	0.0143	0.0302	0.0302	TRUE	1.0108
FBgn0000261	3595	1451	1423	2910	1277	1641	1811	2268	2028	1484	1786	2011	1897.88	2036	1760	0.865	-0.21	-1.39	0.164494621413365	0.544464360062742	0.0168	0.0145	0.0158	0.0158	TRUE	0.2349
FBgn0000273	7437	1946	1726	6584	1781	1994	3746	3041	2459	3357	2491	2444	2923.13	3082	2764	0.897	-0.157	-0.867	0.385977093261531	0.792154039265622	0.035	0.0139	0.0233	0.0233	TRUE	0.2172
FBgn0000274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000276	200	27	38	263	48	63	101	42	54	134	67	77	79.26	66	93	1.395	0.481	1.268	0.204965468493878	0.602155877265726	0.1593	0.0526	0.0897	0.0897	TRUE	2.3346
FBgn0000277	37	11	15	70	24	16	19	17	21	36	34	20	24.35	19	30	1.574	0.654	1.457	0.145027798284297	0.514942860880189	0	0.1421	0.1001	0.1001	TRUE	0.4985
FBgn0000278	90	28	30	62	23	28	45	44	43	32	32	34	38.32	44	33	0.74	-0.435	-1.288	0.197857424959197	0.594373046917898	0	0.095	0.0547	0.0547	TRUE	0.0114
FBgn0000279	90	13	12	126	25	19	45	20	17	64	35	23	34.21	27	41	1.452	0.539	1.059	0.289425149619763	0.70880115690493	0.245	0.1049	0.1544	0.1544	TRUE	0.7158
FBgn0000280	0	1	0	0	2	0	0	2	0	0	3	0	0.73	1	1	2.054	1.038	0.346	0.729232291352706	NA	10	4.3448	5.0485	5.0485	TRUE	0.9757
FBgn0000281	2	0	0	1	1	0	1	0	0	1	1	0	0.49	0	1	1.201	0.264	0.089	0.929449067543968	NA	0	6.4904	4.8124	4.8124	TRUE	0.4027
FBgn0000283	8289	2284	2337	6554	2496	2665	4175	3569	3330	3342	3491	3266	3528.98	3691	3366	0.911	-0.135	-1.094	0.273856418870066	0.692965659907863	0.0071	0.0137	0.0106	0.0106	TRUE	0.1626
FBgn0000286	1208	392	349	744	291	343	608	613	497	379	407	420	487.52	573	402	0.699	-0.516	-3.474	0.000511986377429135	0.00865324983635921	0.006	0.0193	0.0136	0.0136	TRUE	0.1477
FBgn0000287	27	7	14	14	7	8	14	11	20	7	10	10	11.87	15	9	0.59	-0.761	-1.24	0.214980321735926	0.615238734285497	0	0.278	0.1777	0.1777	TRUE	0.2889
FBgn0000289	7057	2430	2484	5615	2498	2654	3554	3798	3539	2863	3494	3253	3416.92	3630	3203	0.882	-0.182	-1.535	0.124877593450546	0.481508538902169	0.0053	0.0138	0.0098	0.0098	TRUE	0.107
FBgn0000299	78942	30342	28668	108092	53221	52021	39760	47419	40849	55120	74436	63762	53557.71	42676	64439	1.51	0.595	4.236	2.27801746327225e-05	0.000593283670917133	0.016	0.0129	0.0142	0.0142	TRUE	0.1699
FBgn0000303	15	2	2	12	1	3	8	3	3	6	1	4	4.12	5	4	0.826	-0.275	-0.261	0.793968031407177	NA	0.2136	0.7768	0.5603	0.5603	TRUE	0.3699
FBgn0000307	4019	1218	1046	3629	1008	1187	2024	1904	1490	1851	1410	1455	1688.91	1806	1572	0.871	-0.2	-1.23	0.218874653331446	0.620469935462505	0.023	0.0147	0.0183	0.0183	TRUE	0.2968
FBgn0000308	44190	9530	11358	42929	11963	14396	22257	14894	16184	21891	16732	17645	18267.08	17778	18756	1.055	0.077	0.45	0.652942597012816	0.909992131371171	0.0284	0.013	0.0211	0.0211	TRUE	0.5953
FBgn0000316	621	154	188	685	223	238	313	241	268	349	312	292	295.71	274	318	1.155	0.208	1.196	0.231711413792976	0.638970830931291	0.0106	0.0235	0.0181	0.0181	TRUE	0.1982
FBgn0000317	2808	924	928	2844	1016	1025	1414	1444	1322	1450	1421	1256	1384.71	1393	1376	0.988	-0.018	-0.148	0.88269838928502	0.977586282659383	0.0032	0.0151	0.0094	0.0094	TRUE	0.0685
FBgn0000318	1985	544	770	2075	822	1059	1000	850	1097	1058	1150	1298	1075.49	982	1169	1.187	0.248	1.704	0.088452747357034	0.399039994875683	0.012	0.0158	0.0142	0.0142	TRUE	0.1563
FBgn0000319	22839	9334	9768	25076	10954	11483	11503	14587	13918	12787	15321	14075	13698.54	13336	14061	1.054	0.077	0.58	0.561968379709629	0.875085754268464	0.0098	0.0131	0.0125	0.0125	TRUE	0.1777
FBgn0000320	9	2	1	7	2	1	5	3	1	4	3	1	2.78	3	3	0.825	-0.277	-0.227	0.820143920083122	NA	0	1.1455	0.7121	0.7121	TRUE	0.3214
FBgn0000326	544	175	169	565	213	223	274	273	241	288	298	273	274.61	263	286	1.087	0.121	0.761	0.446416302479052	0.826191168980952	0	0.0243	0.0142	0.0142	TRUE	0.054
FBgn0000330	485	207	231	510	224	268	244	324	329	260	313	328	299.8	299	300	1.009	0.013	0.069	0.944934103984363	0.988319406316195	0.0193	0.0233	0.0217	0.0217	TRUE	0.3341
FBgn0000337	35	22	21	44	19	19	18	34	30	22	27	23	25.71	27	24	0.908	-0.14	-0.315	0.752950755658333	0.941220902168964	0	0.1353	0.1002	0.1002	TRUE	1.0126
FBgn0000339	1269	321	412	1518	355	444	639	502	587	774	497	544	590.45	576	605	1.053	0.074	0.387	0.698972882433504	0.928016430274429	0.0344	0.0182	0.0246	0.0246	TRUE	0.7344
FBgn0000346	152	47	45	205	84	113	77	73	64	105	117	139	95.78	71	120	1.661	0.732	2.994	0.00275644187034491	0.0332677882644473	0	0.0457	0.0312	0.0312	TRUE	0.1759
FBgn0000351	47	21	26	77	30	33	24	33	37	39	42	40	35.87	31	40	1.333	0.415	1.131	0.257979418084484	0.67211394946111	0	0.1006	0.0667	0.0667	TRUE	0.503
FBgn0000352	1590	599	543	1629	642	687	801	936	774	831	898	842	846.89	837	857	1.025	0.035	0.269	0.787684864127832	0.951635690480075	0.0038	0.0166	0.0111	0.0111	TRUE	0.1205
FBgn0000355	3	0	0	1	0	0	2	0	0	1	0	0	0.34	1	0	0.525	-0.93	-0.245	0.80648309356061	NA	0	9.3589	8.6841	8.6841	TRUE	1.0717
FBgn0000356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000357	8	2	3	5	2	4	4	3	4	3	3	5	3.61	4	4	0.869	-0.202	-0.192	0.847606520835875	NA	0	0.8841	0.5064	0.5064	TRUE	0.1705
FBgn0000358	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809052835605213	NA	0	37.5135	10	10	TRUE	0.1276
FBgn0000359	3	1	0	4	0	4	2	2	0	2	0	5	1.67	1	2	2.152	1.106	0.631	0.527725584511546	NA	0	1.8986	1.4957	1.4957	TRUE	0.1414
FBgn0000360	11	2	1	9	1	1	6	3	1	5	1	1	2.88	3	2	0.734	-0.445	-0.357	0.720977243373812	NA	0	1.1043	0.7746	0.7746	TRUE	0.5609
FBgn0000370	22392	6441	7758	22214	7208	8172	11278	10066	11054	11328	10081	10016	10637.32	10799	10475	0.97	-0.044	-0.4	0.689399547267374	0.924417222580218	0.0036	0.0131	0.0086	0.0086	TRUE	0.0624
FBgn0000376	2311	874	937	2253	1070	1084	1164	1366	1335	1149	1497	1329	1306.51	1288	1325	1.028	0.04	0.279	0.780085321695639	0.948017118150123	0.0119	0.0153	0.0137	0.0137	TRUE	0.1684
FBgn0000377	1600	610	626	1618	671	832	806	953	892	825	938	1020	905.75	884	928	1.05	0.071	0.508	0.611705946222478	0.896722814515948	0.0085	0.0163	0.0128	0.0128	TRUE	0.119
FBgn0000382	1767	609	562	1513	511	598	890	952	801	772	715	733	810.29	881	740	0.841	-0.25	-1.953	0.050869272367874	0.285461725824175	0.0026	0.0167	0.0105	0.0105	TRUE	0.0705
FBgn0000384	2093	672	696	2891	752	777	1054	1050	992	1474	1052	952	1095.74	1032	1159	1.126	0.172	0.997	0.318796386512056	0.739089341262527	0.0278	0.0157	0.0204	0.0204	TRUE	0.695
FBgn0000394	1205	443	503	1079	438	536	607	692	717	550	613	657	639.29	672	607	0.903	-0.147	-1.033	0.301530532193538	0.720228600227365	0.0069	0.0178	0.0128	0.0128	TRUE	0.0931
FBgn0000395	1233	441	352	872	298	331	621	689	502	445	417	406	513.16	604	423	0.7	-0.514	-3.251	0.00115185154607968	0.0164152667534907	0.0113	0.019	0.0158	0.0158	TRUE	0.2422
FBgn0000404	5071	1560	1609	5605	1796	2049	2554	2438	2293	2858	2512	2511	2527.72	2428	2627	1.082	0.114	0.99	0.322255622548728	0.740309726215623	0.0038	0.0141	0.0091	0.0091	TRUE	0.0736
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.32	1861	2832	1.522	0.606	5.481	4.22802564006678e-08	1.93534546845662e-06	0.0023	0.0142	0.0083	0.0083	TRUE	0.0348
FBgn0000406	787	261	385	167	60	97	396	408	549	85	84	119	273.47	451	96	0.212	-2.238	-10.5	8.62763985956717e-26	3.07385552916659e-23	0.0295	0.0244	0.0262	0.0262	TRUE	0.402
FBgn0000411	0	0	0	1	0	1	0	0	0	1	0	1	0.29	0	1	3.148	1.654	0.413	0.679658674882232	NA	0	10.8953	9.7744	9.7744	TRUE	0.0765
FBgn0000412	5746	1761	1802	6120	2238	2397	2894	2752	2568	3121	3130	2938	2900.46	2738	3063	1.118	0.161	1.501	0.133483829577888	0.494567583215577	0.0019	0.0139	0.0079	0.0079	TRUE	0.0358
FBgn0000414	4853	1683	1597	4179	1563	1796	2444	2630	2276	2131	2186	2201	2311.41	2450	2173	0.887	-0.173	-1.579	0.114224101294973	0.460581671690252	0.0021	0.0142	0.0082	0.0082	TRUE	0.0483
FBgn0000416	80285	28187	31241	61632	24301	27797	40437	44051	44515	31429	33988	34070	38081.66	43001	33162	0.771	-0.375	-3.701	0.000214682190130992	0.00410337825643078	0.0023	0.0129	0.0074	0.0074	TRUE	0.0334
FBgn0000422	19	6	6	29	3	13	10	9	9	15	4	16	10.4	9	12	1.298	0.376	0.547	0.584545391597231	0.883893082017769	0.0718	0.3155	0.2396	0.2396	TRUE	0.8329
FBgn0000426	1532	357	470	1497	482	671	772	558	670	763	674	822	709.87	667	753	1.126	0.171	1.071	0.284033054949828	0.704045785615742	0.0157	0.0173	0.0169	0.0169	TRUE	0.235
